id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2700601	10.2307/2700601	The Only Badge Needed Is Your Patriotic Fervor: Vigilance, Coercion, and the Law in World War I America	Christopher Capozzola	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1354-1382	Organization of American Historians	fla			
10.2307/4486412	10.2307/4486412	The State of Cultural History: A Conference in Honor of Lawrence W. Levine	Roy Rosenzweig	The Journal of American History	93	3	2006-12-01T00:00:00Z	pp. 755-756	Organization of American Historians	fla			
10.2307/2700387	10.2307/2700387	Global Goals, Local Acts: Grass-Roots Activism in Imperial Narratives	Lori D. Ginzberg	The Journal of American History	88	3	2001-12-01T00:00:00Z	pp. 870-873	Organization of American Historians	fla			
10.2307/2567745	10.2307/2567745	The Uses of Memory: An Introduction	David Paul Nord	The Journal of American History	85	2	1998-09-01T00:00:00Z	pp. 409-410	Organization of American Historians	fla			
10.2307/2078469	10.2307/2078469	"Closing Ranks" and "Seeking Honors": W. E. B. Du Bois in World War I	Mark Ellis	The Journal of American History	79	1	1992-06-01T00:00:00Z	pp. 96-124	Organization of American Historians	fla			
10.2307/41509965	10.2307/41509965	Interchange: Nationalism and Internationalism in the Era of the Civil War	David Armitage, Thomas Bender, Leslie Butler, Don H. Doyle, Susan-Mary Grant, Charles S. Maier, Jörg Nagler, Paul Quigley, Jay Sexton	The Journal of American History	98	2	2011-09-01T00:00:00Z	pp. 455-489	Organization of American Historians	fla			
10.2307/40959940	10.2307/40959940	Why Mass Incarceration Matters: Rethinking Crisis, Decline, and Transformation in Postwar American History	Heather Ann Thompson	The Journal of American History	97	3	2010-12-01T00:00:00Z	pp. 703-734	Organization of American Historians	fla			
10.2307/2078480	10.2307/2078480	The Delicate Balance: Human Values and Iowa's Natural Resources	Steven Kesselman	The Journal of American History	79	1	1992-06-01T00:00:00Z	pp. 216-219	Organization of American Historians	fla			
10.2307/2080033	10.2307/2080033	Recovering America's Historic Diversity: Beyond Exceptionalism	Joyce Appleby	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 419-431	Organization of American Historians	fla			
10.2307/2567586	10.2307/2567586	What Happened in the Rainier Grand's Lobby? A Question of Sources	Char Miller	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1709-1714	Organization of American Historians	fla			
10.2307/2082194	10.2307/2082194	The Triumph of the Academy: French Style	James A. Henretta	The Journal of American History	82	2	1995-09-01T00:00:00Z	pp. 641-643	Organization of American Historians	fla			
10.2307/2082189	10.2307/2082189	Introduction	Michael Frisch, Linda Shopes	The Journal of American History	82	2	1995-09-01T00:00:00Z	pp. 605-606	Organization of American Historians	fla			
10.2307/3660712	10.2307/3660712	Interchange: Genres of History	Robert Begiebing, Joshua Brown, Barbara Franco, David Grubin, Ruth Rosen, Natasha Trethewey	The Journal of American History	91	2	2004-09-01T00:00:00Z	pp. 572-593	Organization of American Historians	fla			
10.2307/2567412	10.2307/2567412	1811-Year of Wonders in the Mississippi Territory	John D. W. Guice	The Journal of American History	86	1	1999-06-01T00:00:00Z	pp. 167-170	Organization of American Historians	fla			
10.2307/41509577	10.2307/41509577	Pivotal Moments in the History Curriculum: Surveys and Snapshots of Current Practice	Scott E. Casper	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 1093-1094	Organization of American Historians	fla			
10.2307/25094958	10.2307/25094958	Houses Divided: Lincoln, Douglas, and the Political Landscape of 1858	Allen C. Guelzo	The Journal of American History	94	2	2007-09-01T00:00:00Z	pp. 391-417	Organization of American Historians	fla			
10.2307/25094602	10.2307/25094602	American Military History: The Need for Comparative Analysis	Brian Holden Reid	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1154-1157	Organization of American Historians	fla			
10.2307/4486402	10.2307/4486402	Letters to the Editor	Terrence J. Gough, Christopher P. Loss	The Journal of American History	93	2	2006-09-01T00:00:00Z	pp. 632-633	Organization of American Historians	fla			
10.2307/2079347	10.2307/2079347	Introduction	Sara Evans, Roy Rosenzweig	The Journal of American History	78	4	1992-03-01T00:00:00Z	pp. 1377-1379	Organization of American Historians	fla			
10.2307/40661828	10.2307/40661828	Transcending Intellectual Nationalism: Teaching U.S. History in German Universities	Sabine N. Meyer	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1094-1099	Organization of American Historians	fla			
10.2307/2080995	10.2307/2080995	The Authority of Documents at Some American History Museums	Eric Gable, Richard Handler	The Journal of American History	81	1	1994-06-01T00:00:00Z	pp. 119-136	Organization of American Historians	fla			
10.2307/2079871	10.2307/2079871	Introduction	Michael Frisch, Linda Shopes	The Journal of American History	80	2	1993-09-01T00:00:00Z	pp. 580-581	Organization of American Historians	fla			
10.2307/3659273	10.2307/3659273	Impossible Hermaphrodites: Intersex in America, 1620-1960	Elizabeth Reis	The Journal of American History	92	2	2005-09-01T00:00:00Z	pp. 411-441	Organization of American Historians	fla			
10.2307/2081170	10.2307/2081170	Gender Relations, Foreign Relations: The United States and South Asia, 1947-1964	Andrew J. Rotter	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 518-542	Organization of American Historians	fla			
10.2307/2568259	10.2307/2568259	The Hebrew Translation of the Declaration of Independence	S. Ilan Troen	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1380-1384	Organization of American Historians	fla			
10.2307/2567054	10.2307/2567054	Beginnings and Endings: Life Stories and the Periodization of the Civil Rights Movement	Kathryn L. Nasstrom	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 700-711	Organization of American Historians	fla			
10.2307/25095328	10.2307/25095328	The History Learning Project: A Department "Decodes" Its Students	Arlene Díaz, Joan Middendorf, David Pace, Leah Shopkow	The Journal of American History	94	4	2008-03-01T00:00:00Z	pp. 1211-1224	Organization of American Historians	fla			
10.2307/2079344	10.2307/2079344	America's Labor Day: The Dilemma of a Workers' Celebration	Michael Kazin, Steven J. Ross	The Journal of American History	78	4	1992-03-01T00:00:00Z	pp. 1294-1323	Organization of American Historians	fla			
10.2307/2952575	10.2307/2952575	The Oral History Collections of the Presidential Libraries	Regina Greenwell	The Journal of American History	84	2	1997-09-01T00:00:00Z	pp. 596-603	Organization of American Historians	fla			
10.2307/2082188	10.2307/2082188	From Exceptionalism to Variability: Recent Developments in Cross-National Comparative History	George M. Fredrickson	The Journal of American History	82	2	1995-09-01T00:00:00Z	pp. 587-604	Organization of American Historians	fla			
10.2307/2567753	10.2307/2567753	Fifty Years On: An International Perspective on Oral History	Alistair Thomson	The Journal of American History	85	2	1998-09-01T00:00:00Z	pp. 581-595	Organization of American Historians	fla			
10.2307/2081647	10.2307/2081647	The Gender of Reform Politics: Theodore Roosevelt and the Culture of Masculinity	Arnaldo Testi	The Journal of American History	81	4	1995-03-01T00:00:00Z	pp. 1509-1533	Organization of American Historians	fla			
10.2307/2568093	10.2307/2568093	Material Object as Document: A "Hair-Curling" Classroom Exercise	James S. Terry	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1457-1458	Organization of American Historians	fla			
10.2307/2568089	10.2307/2568089	Slavery in United States Survey Textbooks	Peter Kolchin	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1425-1438	Organization of American Historians	fla			
10.2307/2080796	10.2307/2080796	Americanization from the Bottom Up: Immigration and the Remaking of the Working Class in the United States, 1880-1930	James R. Barrett	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 996-1020	Organization of American Historians	fla			
10.2307/2081917	10.2307/2081917	The Southern Diaspora and the Urban Dispossessed: Demonstrating the Census Public Use Microdata Samples	James N. Gregory	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 111-134	Organization of American Historians	fla			
10.2307/2081172	10.2307/2081172	Healing at the Razor's Edge: Reflections on a History of Multicultural America	Vincent G. Harding	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 571-584	Organization of American Historians	fla			
10.2307/3659614	10.2307/3659614	Postwar Pluralism, Brown v. Board of Education, and the Origins of Multicultural Education	Daryl Michael Scott	The Journal of American History	91	1	2004-06-01T00:00:00Z	pp. 69-82	Organization of American Historians	fla			
10.2307/2567040	10.2307/2567040	Democracy in Mexico--The Complex Roles of the United States: A Conversation with Sergio Aguayo	David Thelen	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 456-466	Organization of American Historians	fla			
10.2307/2568761	10.2307/2568761	Talcott Parsons's "Shift Away from Economics," 1937-1946	Howard Brick	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 490-514	Organization of American Historians	fla			
10.2307/41509050	10.2307/41509050	Terrorism and the American Experience: A State of the Field	Beverly Gage	The Journal of American History	98	1	2011-06-01T00:00:00Z	pp. 73-94	Organization of American Historians	fla			
10.2307/3660353	10.2307/3660353	A Heartbreaking Problem of Staggering Proportions	Richard Wightman Fox	The Journal of American History	90	4	2004-03-01T00:00:00Z	pp. 1341-1346	Organization of American Historians	fla			
10.2307/2081458	10.2307/2081458	American History at Home and Abroad	Maurizio Vaudagna	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1157-1168	Organization of American Historians	fla			
10.2307/25622465	10.2307/25622465	Letters to the Editor	Melburn D. Thurman, Carl J. Ekberg, James Taylor Carson	The Journal of American History	96	2	2009-09-01T00:00:00Z	pp. 641-642	Organization of American Historians	fla			
10.2307/2081913	10.2307/2081913	The Devil, the Body, and the Feminine Soul in Puritan New England	Elizabeth Reis	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 15-36	Organization of American Historians	fla			
10.2307/2080051	10.2307/2080051	Story in Oral History: Clues to Historical Consciousness	Barbara Allen	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 606-611	Organization of American Historians	fla			
10.2307/25622475	10.2307/25622475	When the "Jungle" Met the Forest: Public Work, Civil Defense, and Prison Camps in Postwar California	Volker Janssen	The Journal of American History	96	3	2009-12-01T00:00:00Z	pp. 702-726	Organization of American Historians	fla			
10.2307/2700388	10.2307/2700388	How the Intimate Lives of Subaltern Men, Women, and Children Confound the Nation's Master Narratives	Dirk Hoerder	The Journal of American History	88	3	2001-12-01T00:00:00Z	pp. 874-881	Organization of American Historians	fla			
10.2307/2080996	10.2307/2080996	Lost in the Fun House: A Commentary on Anthropologists' First Contact with History Museums	Cary Carson	The Journal of American History	81	1	1994-06-01T00:00:00Z	pp. 137-150	Organization of American Historians	fla			
10.2307/3660180	10.2307/3660180	Textbook Publishing: An Ecological View	Steve Forman	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1398-1404	Organization of American Historians	fla			
10.2307/25095622	10.2307/25095622	The Religious Encounters of Alfred C. Kinsey	R. Marie Griffith	The Journal of American History	95	2	2008-09-01T00:00:00Z	pp. 349-377	Organization of American Historians	fla			
10.2307/27694566	10.2307/27694566	Structuring the Past: Thinking about the History Curriculum	Stephen D. Andrews	The Journal of American History	95	4	2009-03-01T00:00:00Z	pp. 1094-1101	Organization of American Historians	fla			
10.2307/25095321	10.2307/25095321	The Labors of Liberality: Christian Benevolence and National Prejudice in the American Founding	J. M. Opal	The Journal of American History	94	4	2008-03-01T00:00:00Z	pp. 1082-1107	Organization of American Historians	fla			
10.2307/4485892	10.2307/4485892	The Crucial Decade: The 1940s and Beyond	Gary Gerstle	The Journal of American History	92	4	2006-03-01T00:00:00Z	pp. 1292-1299	Organization of American Historians	fla			
10.2307/27694375	10.2307/27694375	The Hazards of the Flush Times: Gambling, Mob Violence, and the Anxieties of America's Market Revolution	Joshua D. Rothman	The Journal of American History	95	3	2008-12-01T00:00:00Z	pp. 651-677	Organization of American Historians	fla			
10.2307/27694379	10.2307/27694379	Nothing Says "Democracy" Like a Visit from the Queen: Reflections on Empire and Nation in Early American Histories	Christopher Grasso, Karin Wulf	The Journal of American History	95	3	2008-12-01T00:00:00Z	pp. 764-781	Organization of American Historians	fla			
10.2307/2568083	10.2307/2568083	Huguenot Traditions in the Mountains of Kentucky: Daniel Trabue's Memories	Marco Sioli	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1313-1333	Organization of American Historians	fla			
10.2307/25622476	10.2307/25622476	"Made-in-America Revolutions"? The "Black University" and the American Role in the Decolonization of the Black Atlantic	Jason C. Parker	The Journal of American History	96	3	2009-12-01T00:00:00Z	pp. 727-750	Organization of American Historians	fla			
10.2307/2944943	10.2307/2944943	Civil War Pensions and the Reconstruction of Union Families	Megan J. McClintock	The Journal of American History	83	2	1996-09-01T00:00:00Z	pp. 456-480	Organization of American Historians	fla			
10.2307/2945125	10.2307/2945125	Our Place in the West: Places, Pasts, and Images of the Yellowstone Valley, 1880-1940	Robert W. Rydell	The Journal of American History	82	3	1995-12-01T00:00:00Z	pp. 1158-1161	Organization of American Historians	fla			
10.2307/2700779	10.2307/2700779	Thinking about Self in a Family Way	Philip J. Deloria	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 25-29	Organization of American Historians	fla			
