id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/30030613	10.2307/30030613	In the Center of Periphery Studies	Stephen R. Grossbart	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 1-7	The Johns Hopkins University Press	brv	Negotiated Authorities: Essays in Colonial Political and Constitutional History|Jack P. Greene		
10.2307/2703008	10.2307/2703008	The Sources of American Exceptionalism	Robert Middlekauff	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 387-392	The Johns Hopkins University Press	brv	The Intellectual Construction of America: Exceptionalism and Identity from 1492 to 1800|Jack P. Greene		
10.2307/2703204	10.2307/2703204	Can Public Power be Kept Private?	Maureen A. Flanagan	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 225-230	The Johns Hopkins University Press	brv	Property Rules: Political Economy in Chicago, 1833-1872|Robin L. Einhorn		
10.2307/30030700	10.2307/30030700	Plowshares into Swords and Vice Versa	Michael E. Parrish	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 537-541	The Johns Hopkins University Press	brv	In the Shadow of War: The United States since the 1930s|Michael S. Sherry		
10.2307/2702694	10.2307/2702694	The Nonprogressive Federal Income Tax	Herbert Hovenkamp	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 256-259	The Johns Hopkins University Press	brv	Dimensions of Law in the Service of Order: Origins of the Federal Income Tax, 1861-1913|Robert Stanley		
10.2307/2703021	10.2307/2703021	One Side of Main Street	Bryant Simon	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 461-467	The Johns Hopkins University Press	brv	The Paradox of Southern Progressivism, 1880-1930|William A. Link, Partisans and Progressives: Private Interest and Public Policy in Illinois, 1870-1922|Thomas R. Pegram, John Randolph Haynes: California Progressive|Tom Sitton		
10.2307/2703216	10.2307/2703216	Yellow Fever, Polio, and the New Public Health	Elizabeth W. Etheridge	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 297-302	The Johns Hopkins University Press	brv	Yellow Fever and the South|Margaret Humphreys, Dirt and Disease: Polio before FDR|Naomi Rogers		
10.2307/30030725	10.2307/30030725	Erik Barnouw's Close-Ups	Thomas C. Leonard	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 676-680	The Johns Hopkins University Press	brv	Media Marathon: A Twentieth-Century Memoir|Erik Barnouw		
10.2307/30030929	10.2307/30030929	Enlarging the Jurisdiction of Police History	Gerda W. Ray	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 558-564	The Johns Hopkins University Press	brv	Policing the Southern City: New Orleans, 1805-1889|Dennis C. Rousey, Policing the Elephant: Crime, Punishment, and Social Behavior on the Overland Trail|John Phillip Reid		
10.2307/30031133	10.2307/30031133	The 1948 Election and the Configuration of Postwar Liberalism	Susan M. Hartmann	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 105-111	The Johns Hopkins University Press	brv	Truman Defeats Dewey|Gary A. Donaldson		
10.2307/2702691	10.2307/2702691	Passing for Colored: Meanings for Minstrelsy and Ragtime	S. G. F. Spackman	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 237-242	The Johns Hopkins University Press	brv	Love and Theft: Blackface Minstrelsy and the American Working Class|Eric Lott, Dancing to a Black Man's Tune: A Life of Scott Joplin|Susan Curtis, King of Ragtime: Scott Joplin and His Era|Edward A. Berlin		
10.2307/30030718	10.2307/30030718	Astonishing Chicago	Timothy B. Spears	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 635-640	The Johns Hopkins University Press	brv	City of the Century: The Epic of Chicago and the Making of America|Donald L. Miller		
10.2307/30030867	10.2307/30030867	War as Hell: Blasting Survivors' Minds	Bertram Wyatt-Brown	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 732-737	The Johns Hopkins University Press	brv	Shook over Hell: Post-Traumatic Stress, Vietnam, and the Civil War|Eric T. Dean Jr.		
10.2307/30031017	10.2307/30031017	Talking It Over	Kenneth Cmiel	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 156-162	The Johns Hopkins University Press	brv	Objectivity Is Not Neutrality: Explanatory Schemes in History|Thomas Haskell, In Face of the Facts: Moral Inquiry in American Scholarship|Richard Wightman Fox;Robert B. Westbrook		
10.2307/2703028	10.2307/2703028	World War II: Whose History is it, Anyway?	Karal Ann Marling	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 502-506	The Johns Hopkins University Press	brv	American Samurai: Myth, Imagination, and the Conduct of Battle in the First Marine Division, 1941-1951|Craig M. Cameron		
10.2307/2703308	10.2307/2703308	A Kinder and Gentler Edmund Wilson	Cushing Strout	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 391-396	The Johns Hopkins University Press	brv	American Notes: Selected Essays|Daniel Aaron		
10.2307/2702784	10.2307/2702784	From Social Responsibility to Social Welfare in Modern America	Kenneth L. Kusmer	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 471-476	The Johns Hopkins University Press	brv	Struggles for Justice: Social Responsibility and the Liberal State|Alan Dawley, America's Welfare State: From Roosevelt to Reagan|Edward D. Berkowitz		
10.2307/30030788	10.2307/30030788	Electronic Entertainment and the Working Musician	Ronald L. Davis	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 300-305	The Johns Hopkins University Press	brv	Stage to Studio: Musicians and the Sound Revolution, 1890-1950|James P. Kraft		
10.2307/2702861	10.2307/2702861	The Importance of Being Ethnic: Providential Myths and Multiculturalism for Early American History	A. G. Roeber	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 465-471	The Johns Hopkins University Press	brv	Before the Melting Pot: Society and Culture in Colonial New York City, 1664-1730.|Joyce D. Goodfriend, New England's Generation: The Great Migration and the Formation of Society and Culture in the Seventeenth Century.|Virginia DeJohn Anderson		
10.2307/2703155	10.2307/2703155	Looking Inward: The "New" History of American Science	Hamilton Cravens	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 337-342	The Johns Hopkins University Press	brv	Transforming Traditions in American Biology, 1880-1915|Jane Maienschein		
10.2307/2702950	10.2307/2702950	Judicial Liberalism in the Gilded Age: Appraising John Marshall Harlan	James W. Ely, Jr.	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 57-62	The Johns Hopkins University Press	brv	John Marshall Harlan: The Last Whig Justice|Loren P. Beth		
10.2307/30031072	10.2307/30031072	First in the Hearts of His Countrymen	Robert J. Allison	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 349-360	The Johns Hopkins University Press	brv	Founding Father: Rediscovering George Washington|Richard Brookhiser, George Washington's Mount Vernon: At Home in Revolutionary America|Robert F. Dalzell, Jr.;Lee Baldwin Dalzell, George Washington and Slavery: A Documentary Portrayal|Fritz Hirschfeld, A Republic of Men: The American Founders, Gendered Language, and Patriarchal Politics|Mark E. Kann, George Washington: A Life|Willard Sterne Randall, The Great Experiment: George Washington and the American Republic|John Rhodehamel, A Sacred Union of Citizens: George Washington's Farewell Address and the American Character|Matthew Spalding;Patrick J. Garrity, Vindicating the Founders: Race, Sex, Class, and Justice in the Origins of America|Thomas G. West		
10.2307/2702781	10.2307/2702781	Reach Out and Touch Some History: The Telephone in America	Perry R. Duis	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 454-458	The Johns Hopkins University Press	brv	America Calling: A Social History of the Telephone to 1940|Claude S. Fischer		
10.2307/30030946	10.2307/30030946	"Power" in Puritan Massachusetts	Philip F. Gura	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 644-649	The Johns Hopkins University Press	brv	The Making of an American Thinking Class: Intellectuals and Intelligentsia in Puritan Massachusetts|Darren Staloff		
10.2307/30030713	10.2307/30030713	The Origins of the Civil War: A New Interpretation	Kenneth S. Greenberg	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 607-612	The Johns Hopkins University Press	brv	Slavery, Capitalism, and Politics in the Antebellum Republic, Volume 1: Commerce and Compromise, 1820-1850|John Ashworth		
10.2307/30031107	10.2307/30031107	Reform in Rebeldom	Stephen V. Ash	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 580-586	The Johns Hopkins University Press	brv	Virginia's Private War: Feeding Body and Soul in the Confederacy, 1861-1865|William Blair		
10.2307/30031213	10.2307/30031213	The Paradoxes of Kennedy Liberalism	David Steigerwald	Reviews in American History	28	4	2000-12-01T00:00:00Z	pp. 636-643	The Johns Hopkins University Press	brv	Modernization as Ideology: American Social Science and "Nation Building" in the Kennedy Era|Michael E. Latham		
10.2307/30030961	10.2307/30030961	Intellectual History in Detail	Stephen M. Feldman	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 737-742	The Johns Hopkins University Press	brv	Roscoe Pound and Karl Llewellyn: Searching for an American Jurisprudence|N. E. H. Hull		
10.2307/30030897	10.2307/30030897	The Virginian as American	Lawrence Frederick Kohl	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 375-380	The Johns Hopkins University Press	brv	Democratizing the Old Dominion: Virginia and the Second Party System, 1824-1861|William G. Shade		
10.2307/30031230	10.2307/30031230	Terra Incognita: The Neglected History of Interwar Environmental Thought and Politics	Paul S. Sutter	Reviews in American History	29	2	2001-06-01T00:00:00Z	pp. 289-297	The Johns Hopkins University Press	brv	Hoover, Conservation, and Consumerism: Engineering the Good Life|Kendrick A. Clements, Eden by Design: The 1930 Olmsted-Bartholomew Plan for the Los Angeles Region|William Deverell;Greg Hise		
10.2307/30030973	10.2307/30030973	Guns and the Politics of History	Robert H. Churchill	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 329-337	The Johns Hopkins University Press	brv	Arming America: The Origins of a National Gun Culture|Michael A. Bellesiles		
10.2307/2703318	10.2307/2703318	Fighting for Home and Family: Northern Soldiers and Civilians	Brooks D. Simpson	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 450-457	The Johns Hopkins University Press	brv	The Civil War World of Herman Melville|Stanton Garner, The Vacant Chair: The Northern Soldier Leaves Home|Reid Mitchell		
10.2307/2702887	10.2307/2702887	Respectable Artisans	Richard Stott	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 223-228	The Johns Hopkins University Press	brv	Keepers of the Revolution: New Yorkers at Work in the Early Republic|Paul A. Gilje;Howard B. Rock, The Republic of Labor: Philadelphia Artisans and the Politics of Class, 1720-1830|Ronald Schultz.		
10.2307/30030901	10.2307/30030901	Jude: An American Saint for (the) Depression	Paula Kane	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 395-401	The Johns Hopkins University Press	brv	Thank You, St. Jude: Women's Devotion to the Patron Saint of Hopeless Causes|Robert A. Orsi		
10.2307/2702709	10.2307/2702709	Let Them Eat Images	Daniel J. Singal	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 342-347	The Johns Hopkins University Press	brv	Channels of Desire: Mass Images and the Shaping of American Consciousness|Stuart Ewen;Elizabeth Ewen		
10.2307/2702826	10.2307/2702826	The Promise and Peril of Privacy	Laura Kalman	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 725-731	The Johns Hopkins University Press	brv	Liberty and Sexuality: The Right to Privacy and the Making of Roe v. Wade|David Garrow		
10.2307/2703398	10.2307/2703398	The Conservative Mind of the Old South	Lacy K. Ford, Jr.	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 591-599	The Johns Hopkins University Press	brv	The Slaveholders' Dilemma: Freedom and Progress in Southern Conservative Thought, 1820-1860|Eugene D. Genovese, The Fire-Eaters|Eric H. Walther		
10.2307/30030861	10.2307/30030861	A Religious Perspective on Writing and Teaching History	Anne C. Loveland	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 692-697	The Johns Hopkins University Press	brv	Religious Advocacy and American History|Bruce Kuklick;D. G. Hart		
10.2307/30030808	10.2307/30030808	Liberalizing Vermont	Randolph Roth	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 402-407	The Johns Hopkins University Press	brv	Bennington and the Green Mountain Boys: The Emergence of Liberal Democracy in Vermont, 1760-1850|Robert E. Shalhope		
10.2307/30031131	10.2307/30031131	The Great Transformation	Ronald Story	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 87-95	The Johns Hopkins University Press	brv	Freedom from Fear: The American People in Depression and War, 1929-1945|David M. Kennedy		
10.2307/2703103	10.2307/2703103	Urban Electrification	Richard Stott	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 211-215	The Johns Hopkins University Press	brv	The Electric City: Energy and the Growth of the Chicago Area, 1880-1930|Harold L. Platt		
10.2307/30031012	10.2307/30031012	Southern Millhands and Politics: A Defeat for Some or for All?	Thomas E. Terrill	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 119-126	The Johns Hopkins University Press	brv	A Fabric of Defeat: The Politics of South Carolina Millhands, 1910-1948|Bryant Simon		
10.2307/2703001	10.2307/2703001	Losing Friends and Influencing People	Randy Roberts	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 729-733	The Johns Hopkins University Press	brv	Winchell: Gossip, Power and the Culture of Celebrity|Neal Gabler		
10.2307/30031173	10.2307/30031173	North American Economies in the Early Modern Era	Kenneth Morgan	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 374-380	The Johns Hopkins University Press	brv	New World Economies: The Growth of the Thirteen Colonies and Early Canada|Marc Egnal, From Dependency to Independence: Economic Revolution in Colonial New England|Margaret Ellen Newell		
10.2307/2703348	10.2307/2703348	Dark Deeds Seen Through a Dark Glass: The Historian as Detective	Roger Lane	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 67-72	The Johns Hopkins University Press	brv	Tumult and Silence at Second Creek: An Inquiry into a Civil War Slave Conspiracy|Winthrop D. Jordan		
10.2307/30030695	10.2307/30030695	Writing International History on the Periphery	Mark Bradley	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 507-512	The Johns Hopkins University Press	brv	Quest for Freedom: The United States and India's Independence|Kenton J. Clymer		
10.2307/30031148	10.2307/30031148	Reading Reading	Scott E. Casper	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 208-214	The Johns Hopkins University Press	brv	City Reading: Written Words and Public Spaces in Antebellum New York|David M. Henkin		
10.2307/2703011	10.2307/2703011	Revolution in the Green Mountains	John L. Brooke	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 406-412	The Johns Hopkins University Press	brv	Revolutionary Outlaws: Ethan Allen and the Struggle for Independence on the Early American Frontier|Michael A. Bellesiles		
10.2307/2703110	10.2307/2703110	Longshot: Huey Long and the Historians	Paul M. Pruitt, Jr.	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 252-257	The Johns Hopkins University Press	brv	The Kingfish and His Realm: The Life and Times of Huey P. Long|William Ivy Hair		
