id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2166837	10.2307/2166837	Foucault and Social History: Comments on "Combined Underdevelopment"	Rudy Koshar	The American Historical Review	98	2	1993-04-01T00:00:00Z	pp. 354-363	American Historical Association, Oxford University Press	fla			
10.1086/530548	10.1086/530548	Documents and Bibliographies		The American Historical Review	109	2	2004-04-01T00:00:00Z	pp. 671-672	American Historical Association, Oxford University Press	fla			
10.1086/533047	10.1086/533047	Paradigms and Paranoia: How Modern Is the French Revolution?	Rebecca L. Spang	The American Historical Review	108	1	2003-02-01T00:00:00Z	pp. 119-147	American Historical Association, Oxford University Press	fla			
10.2307/30223042	10.2307/30223042	Communications	Howard G. Brown, Robert Allen, Terence Emmons, Charles Tilly	The American Historical Review	113	2	2008-04-01T00:00:00Z	pp. 635-637	American Historical Association, Oxford University Press	fla			
10.2307/2167545	10.2307/2167545	Samson and Delilah Revisited: The Politics of Women's Fashion in 1920s France	Mary Louise Roberts	The American Historical Review	98	3	1993-06-01T00:00:00Z	pp. 657-684	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.659	10.1086/ahr.110.3.659	A Tale of Second Cities: Autonomy, Culture, and the Law in Hamburg and Barcelona in the Late Nineteenth Century	Maiken Umbach	The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. 659-692	American Historical Association, Oxford University Press	fla			
10.2307/2169625	10.2307/2169625	Collected Essays		The American Historical Review	101	3	1996-06-01T00:00:00Z	pp. 953-962	American Historical Association, Oxford University Press	fla			
10.1086/530550	10.1086/530550	Communications	M. Mark Stolarik, Daniel Hobbins	The American Historical Review	109	2	2004-04-01T00:00:00Z	p. 681	American Historical Association, Oxford University Press	fla			
10.2307/2165495	10.2307/2165495	Bulgaria	Maria Todorova	The American Historical Review	97	4	1992-10-01T00:00:00Z	pp. 1105-1117	American Historical Association, Oxford University Press	fla			
10.2307/2692949	10.2307/2692949	To What Can Late Eighteenth-Century French, British, and American Anxieties Be Compared? Comment on Three Papers	Benedict Anderson	The American Historical Review	106	4	2001-10-01T00:00:00Z	pp. 1281-1289	American Historical Association, Oxford University Press	fla			
10.2307/2652035	10.2307/2652035	"Righteous Fraternities" and Honorable Men: Sworn Brotherhoods in Wartime Chongqing	Lee McIsaac	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1641-1655	American Historical Association, Oxford University Press	fla			
10.2307/2164539	10.2307/2164539	Mass Culture, Mass Parliamentary Politics, and Modern Anti-Semitism: The Dreyfus Affair in Rural France	Nancy Fitch	The American Historical Review	97	1	1992-02-01T00:00:00Z	pp. 55-95	American Historical Association, Oxford University Press	fla			
10.2307/2170395	10.2307/2170395	The Hour of the Woman: Memories of Germany's "Crisis Years" and West German National Identity	Elizabeth Heineman	The American Historical Review	101	2	1996-04-01T00:00:00Z	pp. 354-395	American Historical Association, Oxford University Press	fla			
10.2307/2652434	10.2307/2652434	The Animated Pain of the Body	Esther Cohen	The American Historical Review	105	1	2000-02-01T00:00:00Z	pp. 36-68	American Historical Association, Oxford University Press	fla			
10.2307/40006665	10.2307/40006665	What Is the History of Sensibilities? On Cultural Histories, Old and New	Daniel Wickberg	The American Historical Review	112	3	2007-06-01T00:00:00Z	pp. 661-684	American Historical Association, Oxford University Press	fla			
10.1086/532099	10.1086/532099	How to Acknowledge a Revolution	Adrian Johns	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 106-125	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.5.xiii	10.1086/ahr.110.5.xiii	In This Issue		The American Historical Review	110	5	2005-12-01T00:00:00Z	pp. xiii-xv	American Historical Association, Oxford University Press	fla			
10.2307/2652039	10.2307/2652039	At Home in the Heteropolis: Understanding Postmodern L.A.	Michael E. Engh	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1676-1682	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1322a	10.1086/ahr.110.4.1322a		Richard Weikart	The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 1322-1323	American Historical Association, Oxford University Press	fla			
10.2307/40007099	10.2307/40007099	Holding the World in Balance: The Connected Histories of the Iberian Overseas Empires, 1500-1640	Sanjay Subrahmanyam	The American Historical Review	112	5	2007-12-01T00:00:00Z	pp. 1359-1385	American Historical Association, Oxford University Press	fla			
10.2307/2649775	10.2307/2649775	Bodies and Names: The Emergence of Commemoration in Interwar France	Daniel J. Sherman	The American Historical Review	103	2	1998-04-01T00:00:00Z	pp. 443-466	American Historical Association, Oxford University Press	fla			
10.1086/531116	10.1086/531116	Communications	Thomas J. Noer, Richard Drake	The American Historical Review	109	5	2004-12-01T00:00:00Z	pp. 1705-1706	American Historical Association, Oxford University Press	fla			
10.2307/2692742	10.2307/2692742	Stalin, Man of the Borderlands	Alfred J. Rieber	The American Historical Review	106	5	2001-12-01T00:00:00Z	pp. 1651-1691	American Historical Association, Oxford University Press	fla			
10.2307/2167272	10.2307/2167272	Collected Essays		The American Historical Review	98	5	1993-12-01T00:00:00Z	pp. 1717-1731	American Historical Association, Oxford University Press	fla			
10.1086/529973	10.1086/529973	Of Rogues and Geldings	Barbara J. Fields	The American Historical Review	108	5	2003-12-01T00:00:00Z	pp. 1397-1405	American Historical Association, Oxford University Press	fla			
10.1086/532490	10.1086/532490	Other Books Received		The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 684-691	American Historical Association, Oxford University Press	fla			
10.2307/2649563	10.2307/2649563	Nature, Nurture, and Memory in a Socialist Utopia: Delineating the Soviet Socio-Ethnic Body in the Age of Socialism	Amir Weiner	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1114-1155	American Historical Association, Oxford University Press	fla			
10.2307/2167062	10.2307/2167062	Voter, Junker, Landrat, Priest: The Old Authorities and the New Franchise in Imperial Germany	Margaret Lavinia Anderson	The American Historical Review	98	5	1993-12-01T00:00:00Z	pp. 1448-1474	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1081	10.1086/ahr.110.4.1081	Comment on Laura Kalman's Article	William E. Leuchtenburg	The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 1081-1093	American Historical Association, Oxford University Press	fla			
10.2307/2168770	10.2307/2168770	When Women Were Switches: Technology, Work, and Gender in the Telephone Industry, 1890-1920	Kenneth Lipartito	The American Historical Review	99	4	1994-10-01T00:00:00Z	pp. 1075+1074+1076-1111	American Historical Association, Oxford University Press	fla			
10.1086/532285	10.1086/532285	Collected Essays		The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 325-329	American Historical Association, Oxford University Press	fla			
10.2307/30223448	10.2307/30223448	The Three Ages of Joan Scott	Dyan Elliott	The American Historical Review	113	5	2008-12-01T00:00:00Z	pp. 1390-1403	American Historical Association, Oxford University Press	fla			
10.2307/2171257	10.2307/2171257	Collected Essays		The American Historical Review	102	5	1997-12-01T00:00:00Z	pp. 1601-1611	American Historical Association, Oxford University Press	fla			
10.1086/531503	10.1086/531503	Collected Essays		The American Historical Review	110	2	2005-04-01T00:00:00Z	pp. 599-604	American Historical Association, Oxford University Press	fla			
10.2307/2649964	10.2307/2649964	Photography, National Identity, and the "Cataract of Times": Wartime Images and the Case of Japan	Julia A. Thomas	The American Historical Review	103	5	1998-12-01T00:00:00Z	pp. 1475-1501	American Historical Association, Oxford University Press	fla			
10.2307/2169225	10.2307/2169225	Introduction: Hans Baron's Renaissance Humanism	Ronald Witt	The American Historical Review	101	1	1996-02-01T00:00:00Z	pp. 107-109	American Historical Association, Oxford University Press	fla			
10.2307/2649565	10.2307/2649565	A Europe of Regions: Reflections on the Historiography of Sub-National Places in Modern Times	Celia Applegate	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1157-1182	American Historical Association, Oxford University Press	fla			
10.2307/2167280	10.2307/2167280	Response to Nell Irvin Painter	Michael O'Malley	The American Historical Review	99	2	1994-04-01T00:00:00Z	pp. 405-408	American Historical Association, Oxford University Press	fla			
10.2307/2169422	10.2307/2169422	Cross-Cultural Interaction and Periodization in World History	Jerry H. Bentley	The American Historical Review	101	3	1996-06-01T00:00:00Z	pp. 749-770	American Historical Association, Oxford University Press	fla			
10.2307/2692537	10.2307/2692537	Communications	Lars T. Lih, Robert S. Wistrich, D. G. Myers, Albert S. Lindemann, Shlomo Slonim	The American Historical Review	106	3	2001-06-01T00:00:00Z	pp. 1126-1129	American Historical Association, Oxford University Press	fla			
10.2307/2168608	10.2307/2168608	"P 905 .A512 x 100": An Ethnographic Essay	Greg Dening	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 854-864	American Historical Association, Oxford University Press	fla			
10.1086/532667	10.1086/532667	Violence and the State in the Twentieth Century	Mark Mazower	The American Historical Review	107	4	2002-10-01T00:00:00Z	pp. 1158-1178	American Historical Association, Oxford University Press	fla			
10.2307/2168598	10.2307/2168598	Volume 100, No. 3	David L. Ransel	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 645-650	American Historical Association, Oxford University Press	fla			
10.2307/2170394	10.2307/2170394	"The Sad Situation of Civilians and Soldiers": The Banditry of Zapatismo in the Mexican Revolution	Samuel Brunk	The American Historical Review	101	2	1996-04-01T00:00:00Z	pp. 331-353	American Historical Association, Oxford University Press	fla			
10.2307/4136009	10.2307/4136009	Rethinking the Socialist Construction and International Career of the Concept "Bourgeois Feminism"	Marilyn J. Boxer	The American Historical Review	112	1	2007-02-01T00:00:00Z	pp. 131-158	American Historical Association, Oxford University Press	fla			
10.2307/2169635	10.2307/2169635	U.S. Tax Policy and the Shopping-Center Boom of the 1950s and 1960s	Thomas W. Hanchett	The American Historical Review	101	4	1996-10-01T00:00:00Z	pp. 1082-1110	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.717	10.1086/ahr.111.3.717	Introduction	Kären Wigen	The American Historical Review	111	3	2006-06-01T00:00:00Z	pp. 717-721	American Historical Association, Oxford University Press	fla			
10.2307/2168386	10.2307/2168386	The Promise and Dilemma of Subaltern Studies: Perspectives from Latin American History	Florencia E. Mallon	The American Historical Review	99	5	1994-12-01T00:00:00Z	pp. 1491-1515	American Historical Association, Oxford University Press	fla			
10.2307/2649571	10.2307/2649571	Borders and Borderlands of Interpretation	Christopher Ebert Schmidt-Nowara	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1226-1228	American Historical Association, Oxford University Press	fla			
10.2307/2652222	10.2307/2652222	American Freedom in a Global Age	Eric Foner	The American Historical Review	106	1	2001-02-01T00:00:00Z	pp. 1-16	American Historical Association, Oxford University Press	fla			
10.1086/529969	10.1086/529969	A Republic of Letters: The Epistolary Tradition in France during World War I	Martha Hanna	The American Historical Review	108	5	2003-12-01T00:00:00Z	pp. 1338-1361	American Historical Association, Oxford University Press	fla			
10.1086/533237	10.1086/533237	Communications	Ephraim Schulman, Otto H. Olsen, John S. Conway	The American Historical Review	108	1	2003-02-01T00:00:00Z	p. 327	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.383	10.1086/ahr.111.2.383	The Disenchantment of Magic: Spells, Charms, and Superstition in Early European Witchcraft Literature	Michael D. Bailey	The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 383-404	American Historical Association, Oxford University Press	fla			
10.2307/2650777	10.2307/2650777	Eclipse of the Renaissance	William J. Bouwsma	The American Historical Review	103	1	1998-02-01T00:00:00Z	pp. 115-117	American Historical Association, Oxford University Press	fla			
10.2307/2171507	10.2307/2171507	Sexual Violence and Family Honor: British Propaganda and International Law during the First World War	Nicoletta F. Gullace	The American Historical Review	102	3	1997-06-01T00:00:00Z	pp. 714-747	American Historical Association, Oxford University Press	fla			
10.2307/2651198	10.2307/2651198	The Rise and Fall of American Posture	David Yosifon, Peter N. Stearns	The American Historical Review	103	4	1998-10-01T00:00:00Z	pp. 1057-1095	American Historical Association, Oxford University Press	fla			
10.1086/533241	10.1086/533241	Colonialism and the Possibilities of Historical Anthropology		The American Historical Review	108	2	2003-04-01T00:00:00Z	p. 434	American Historical Association, Oxford University Press	fla			
10.2307/2649349	10.2307/2649349	Chinese Millenarian Traditions: The Formative Age	David Ownby	The American Historical Review	104	5	1999-12-01T00:00:00Z	pp. 1513-1530	American Historical Association, Oxford University Press	fla			
